epoch,train_loss,train_acc,test_loss,test_acc,epoch_time,cumulative_time
82,0.29958635568618774,0.8924833536148071,0.37280401587486267,0.8695999979972839,0.0959937572479248,8.051859378814697
83,0.29823291301727295,0.8927500247955322,0.3720575273036957,0.869700014591217,0.0973203182220459,8.149319887161255
84,0.2968456745147705,0.8930000066757202,0.3714701533317566,0.8700000047683716,0.0962228775024414,8.245707511901855
85,0.2955167293548584,0.8936833143234253,0.3709988594055176,0.8698999881744385,0.09883260726928711,8.344681024551392
86,0.2941513657569885,0.894266664981842,0.3705952763557434,0.8705999851226807,0.09832429885864258,8.443178415298462
87,0.29284894466400146,0.894599974155426,0.36998608708381653,0.8705999851226807,0.09640192985534668,8.539718866348267
88,0.29151651263237,0.8951166868209839,0.3693726658821106,0.8702999949455261,0.0959012508392334,8.635774850845337
89,0.29025089740753174,0.895716667175293,0.36888566613197327,0.8709999918937683,0.0990753173828125,8.734975099563599
90,0.28900066018104553,0.8961166739463806,0.36848315596580505,0.8708000183105469,0.09849381446838379,8.833605766296387
91,0.2877250909805298,0.8964499831199646,0.36813727021217346,0.8708000183105469,0.09686470031738281,8.930631875991821
92,0.286479115486145,0.8969500064849854,0.3678000271320343,0.871399998664856,0.09712934494018555,9.027880668640137
93,0.28522393107414246,0.8970500230789185,0.36757978796958923,0.8719000220298767,0.09895062446594238,9.1269850730896
94,0.2840222120285034,0.8974999785423279,0.36741212010383606,0.871399998664856,0.09651446342468262,9.22365427017212
95,0.28281334042549133,0.8978166580200195,0.3672211766242981,0.8716999888420105,0.09817171096801758,9.321961641311646
96,0.281615287065506,0.8982166647911072,0.36688175797462463,0.8719000220298767,0.12782788276672363,9.44993281364441
97,0.28040504455566406,0.8985499739646912,0.3665073812007904,0.8719000220298767,0.09721946716308594,9.547308444976807
98,0.27922844886779785,0.899066686630249,0.3662140965461731,0.871999979019165,0.0963129997253418,9.643757820129395
99,0.2780746519565582,0.899566650390625,0.3659483790397644,0.8720999956130981,0.09645724296569824,9.74037218093872
100,0.276919960975647,0.8998333215713501,0.3656395375728607,0.8725000023841858,0.09596562385559082,9.836520433425903
101,0.2757660448551178,0.900433361530304,0.36527931690216064,0.8730999827384949,0.09775948524475098,9.934426546096802
102,0.27462175488471985,0.9011333584785461,0.3649718165397644,0.8730999827384949,0.09514284133911133,10.029710531234741
103,0.27350562810897827,0.9015166759490967,0.3647361695766449,0.8730999827384949,0.105712890625,10.135570764541626
104,0.27238667011260986,0.9019833207130432,0.36455467343330383,0.8727999925613403,0.0985879898071289,10.234301567077637
105,0.27126654982566833,0.9023833274841309,0.3643695116043091,0.8736000061035156,0.09755253791809082,10.331981182098389
106,0.27015915513038635,0.9028833508491516,0.3641885221004486,0.8737999796867371,0.09446549415588379,10.426588535308838
107,0.26906827092170715,0.903166651725769,0.36403146386146545,0.8743000030517578,0.09559321403503418,10.522327423095703
108,0.2679809629917145,0.9035833477973938,0.36389124393463135,0.8741999864578247,0.09650158882141113,10.61898946762085
109,0.26689639687538147,0.9038833379745483,0.36375749111175537,0.8741999864578247,0.1029210090637207,10.722063302993774
110,0.2658216655254364,0.9043166637420654,0.3636343479156494,0.8740000128746033,0.09680914878845215,10.819002628326416
111,0.26475557684898376,0.9047333598136902,0.36352261900901794,0.8738999962806702,0.09933185577392578,10.918474197387695
112,0.26370030641555786,0.9049500226974487,0.3633900284767151,0.8743000030517578,0.09522461891174316,11.0138418674469
113,0.26265400648117065,0.9052000045776367,0.36320987343788147,0.8745999932289124,0.09601354598999023,11.109987497329712
114,0.2616168260574341,0.9054333567619324,0.3630078434944153,0.8748000264167786,0.09648418426513672,11.20663857460022
115,0.260586678981781,0.9061499834060669,0.36283475160598755,0.8751999735832214,0.09853148460388184,11.305318355560303
116,0.2595652937889099,0.9066500067710876,0.36270156502723694,0.8748999834060669,0.09628725051879883,11.401727437973022
117,0.25855061411857605,0.9070166945457458,0.36262133717536926,0.8744999766349792,0.09737181663513184,11.49926233291626
118,0.2575357258319855,0.9073500037193298,0.36254048347473145,0.8744999766349792,0.09229850769042969,11.591724872589111
119,0.25652915239334106,0.9078333377838135,0.36243653297424316,0.8745999932289124,0.10396623611450195,11.695839166641235
120,0.25553175806999207,0.9082833528518677,0.36231231689453125,0.8744999766349792,0.09593391418457031,11.791922330856323
121,0.2545391917228699,0.9088666439056396,0.36217251420021057,0.8744000196456909,0.09723424911499023,11.889312505722046
122,0.25355032086372375,0.909166693687439,0.36203956604003906,0.8744999766349792,0.09857797622680664,11.98807692527771
123,0.2525695860385895,0.9096333384513855,0.3619566261768341,0.8748000264167786,0.09702539443969727,12.085237503051758
124,0.25159651041030884,0.9099666476249695,0.3619304597377777,0.8747000098228455,0.09394431114196777,12.179340362548828
125,0.2506273686885834,0.9103666543960571,0.3619251847267151,0.8747000098228455,0.0962076187133789,12.275671005249023
126,0.24966415762901306,0.9107666611671448,0.3619052767753601,0.8743000030517578,0.09939002990722656,12.375205993652344
127,0.2487051784992218,0.9110666513442993,0.36189597845077515,0.8743000030517578,0.09507346153259277,12.470402717590332
128,0.24774980545043945,0.911383330821991,0.3618893325328827,0.8741000294685364,0.09553122520446777,12.566102743148804
129,0.24679946899414062,0.9117666482925415,0.3618798851966858,0.8745999932289124,0.09934639930725098,12.665629863739014
130,0.24584989249706268,0.9120833277702332,0.36188259720802307,0.8752999901771545,0.09346628189086914,12.759274244308472
131,0.2449028342962265,0.9125000238418579,0.3619217872619629,0.8754000067710876,0.09775900840759277,12.857204675674438
132,0.24396005272865295,0.9130333065986633,0.36196210980415344,0.8761000037193298,0.09411001205444336,12.951468467712402
133,0.24302181601524353,0.9135000109672546,0.3619856536388397,0.8758999705314636,0.10018515586853027,13.051779747009277
134,0.2420867681503296,0.9138666391372681,0.36203786730766296,0.8756999969482422,0.09466195106506348,13.146601438522339
135,0.24115623533725739,0.9141499996185303,0.36212706565856934,0.8758000135421753,0.09682250022888184,13.243573904037476
136,0.24022699892520905,0.9146333336830139,0.36221012473106384,0.8761000037193298,0.09391188621520996,13.337648391723633
137,0.2392992079257965,0.9150333404541016,0.36229807138442993,0.8763999938964844,0.10056948661804199,13.438348293304443
138,0.23837600648403168,0.9155333042144775,0.3624279201030731,0.876800000667572,0.09296321868896484,13.531441450119019
139,0.2374563366174698,0.9158499836921692,0.3625536262989044,0.8765000104904175,0.0991976261138916,13.630795001983643
140,0.23654313385486603,0.9163166880607605,0.3626701533794403,0.8761000037193298,0.0955042839050293,13.726439237594604
141,0.2356351912021637,0.9166833162307739,0.3627975285053253,0.8762999773025513,0.09624767303466797,13.822832107543945
142,0.2347300797700882,0.9168999791145325,0.3629356324672699,0.8755000233650208,0.09876799583435059,13.921727418899536
143,0.23382873833179474,0.9172666668891907,0.36308836936950684,0.8755999803543091,0.09909677505493164,14.020947217941284
144,0.2329312115907669,0.9175333380699158,0.3632120192050934,0.8756999969482422,0.1080169677734375,14.129125356674194
145,0.23203903436660767,0.9177666902542114,0.36333799362182617,0.8758999705314636,0.12403583526611328,14.253302335739136
146,0.23114866018295288,0.9179999828338623,0.36348381638526917,0.8761000037193298,0.12462401390075684,14.378074645996094
147,0.23025920987129211,0.9182833433151245,0.3636711537837982,0.8762999773025513,0.12063813209533691,14.498875856399536
148,0.22937537729740143,0.9185666441917419,0.36387982964515686,0.8761000037193298,0.12673521041870117,14.625776529312134
149,0.22849299013614655,0.9189333319664001,0.36413323879241943,0.8762999773025513,0.12481904029846191,14.75076699256897
150,0.22761477530002594,0.9193833470344543,0.3643791079521179,0.8763999938964844,0.12374329566955566,14.8746657371521
